Group,n_shipped,n_parent,bgg_matches,n_eligible_sat,max_dmag_shipped,n_dmag_gt3,expected_objids,shipped_objids,quartet_set_changed,not_3_nearest_eligible,n_ineligible_closer,dist2bgg_recompute_max_err
307,4,28,True,16,2.4385580000000004,0,1237661950276469037;1237661950276469020;1237662199360848014,1237661950276469020;1237661950276469037;1237662199360848014,False,False,3,0.2916867247701127
308,4,28,True,13,2.5523349999999994,0,1237654879130157270;1237654879130157152;1237651821638975664,1237654879130157152;1237651821638975664;1237654879130157270,False,False,7,0.7581592794691154
312,4,28,True,11,1.966667000000001,0,1237667911138672660;1237667911138672823;1237667447275257905,1237667911138672660;1237667911138672823;1237667447275257905,False,False,0,0.2764731854539928
313,4,28,True,7,1.8782219999999974,0,1237667916490604603;1237668294449758225;1237667916490604564,1237668294449758225;1237667916490604603;1237667916490604564,False,False,4,0.7189300316973721
329,4,27,True,12,2.9418059999999997,0,1237661433772245175;1237661357008355381;1237661433772310697,1237661433772310697;1237661433772245175;1237661357008355381,False,False,4,0.46949695923329315
335,4,27,True,9,2.982699,0,1237665231058895034;1237665231058895145;1237665231058960779,1237665231058895034;1237665231058960779;1237665231058895145,False,False,6,0.5518254010678891
336,4,27,True,15,2.168629000000003,0,1237661069250789417;1237661069250789503;1237661069250789598,1237661069250789503;1237661069250789598;1237661069250789417,False,False,3,0.19275523333750222
348,4,26,True,16,2.9254710000000017,0,1237659324412526747;1237659324412461258;1237661388684067032,1237659324412526747;1237661388684067032;1237659324412461258,False,False,1,0.38758101819983715
350,4,26,True,16,1.8832060000000013,0,1237665442071969837;1237665442071970062;1237665442071970090,1237665442071970090;1237665442071969837;1237665442071970062,False,False,4,0.15626388813223446
351,4,26,True,12,2.203965,0,1237655348355203169;1237655348355203181;1237655464856780879,1237655348355203181;1237655464856780879;1237655348355203169,False,False,2,0.3676540066819163
379,4,25,True,8,2.900265000000001,0,1237659162813530234;1237659162813464715;1237661387616682025,1237659162813530234;1237659162813464715;1237661387616682025,False,False,4,0.6524632323925896
387,4,24,True,4,2.857591999999997,0,1237654654179803289;1237654654179803317;1237653612646432836,1237653612646432836;1237654654179803289;1237654654179803317,False,False,15,1.7769514620281655
402,4,24,True,14,2.7105010000000007,0,1237665567685738559;1237665567685738679;1237665531180482789,1237665567685738679;1237665531180482789;1237665567685738559,False,False,2,0.312646591393257
403,4,24,True,15,2.954408000000001,0,1237665531172946006;1237665548887195946;1237665548887261199,1237665531172946006;1237665548887195946;1237665548887261199,False,False,2,0.17179909288563655
407,4,24,True,13,2.6182820000000007,0,1237662198818930727;1237662198818865386;1237661949197746205,1237662198818930727;1237661949197746205;1237662198818865386,False,False,4,0.3405327529862978
410,4,24,True,13,2.6702389999999987,0,1237655464320499873;1237655348355793107;1237655348355727570,1237655464320499873;1237655348355793107;1237655348355727570,False,False,4,0.3596745599362263
412,4,24,True,9,2.8894100000000016,0,1237658493355556921;1237658493355556919;1237658493355622464,1237658493355556919;1237658493355556921;1237658493355622464,False,False,5,0.3253519748250664
428,4,23,True,18,2.2141790000000015,0,1237651272424226982;1237651272424226940;1237651272424226960,1237651272424226960;1237651272424226940;1237651272424226982,False,False,0,0.24685041095577542
436,4,23,True,11,2.7768939999999986,0,1237665428633747596;1237665428633747667;1237665428633812997,1237665428633812997;1237665428633747596;1237665428633747667,False,False,7,1.0402644407784045
443,4,23,True,11,2.4199519999999985,0,1237661948651438269;1237671958588424370;1237671992947638320,1237671958588424370;1237671992947638320;1237661948651438269,False,False,0,0.5660920807253742
444,4,23,True,13,2.798479999999998,0,1237664667901689961;1237664667901624645;1237664667901624624,1237664667901624624;1237664667901624645;1237664667901689961,False,False,1,0.2759667800625749
446,4,23,True,7,2.1262760000000007,0,1237667442435751975;1237667442435752133;1237667442435752193,1237667442435752133;1237667442435752193;1237667442435751975,False,False,1,0.20920177230040427
470,4,22,True,8,2.696044999999998,0,1237662528993951972;1237662528994017307;1237662635828773071,1237662635828773071;1237662528993951972;1237662528994017307,False,False,2,0.6431518916898646
477,4,22,True,16,2.9334310000000023,0,1237668365314490759;1237668365314556218;1237668272988487820,1237668272988487820;1237668365314556218;1237668365314490759,False,False,2,0.556852712492871
479,4,22,True,11,2.9083979999999983,0,1237665564998697111;1237665564998697191;1237665564998762503,1237665564998762503;1237665564998697111;1237665564998697191,False,False,4,0.16553731597934407
480,4,22,True,14,2.958500000000001,0,1237651252053475654;1237651252053475670;1237651252053475743,1237651252053475743;1237651252053475654;1237651252053475670,False,False,2,0.3899592272184851
481,4,22,True,12,2.9040810000000015,0,1237665549974306948;1237665549974241374;1237665549974241648,1237665549974306948;1237665549974241648;1237665549974241374,False,False,2,0.5966810993054672
482,4,22,True,16,2.688219,0,1237665225702637601;1237665225702637605;1237665225702637606,1237665225702637601;1237665225702637605;1237665225702637606,False,False,1,0.08818321998229028
483,4,22,True,16,2.162617000000001,0,1237665101680672774;1237665101680672773;1237665101680607541,1237665101680672774;1237665101680607541;1237665101680672773,False,False,0,0.17428068648512562
484,4,22,True,14,2.710272,0,1237662224070869196;1237662224070869225;1237662224070869216,1237662224070869216;1237662224070869225;1237662224070869196,False,False,1,0.1776809080000037
510,4,21,True,10,2.430098000000001,0,1237651823246573749;1237651823246639293;1237651823246639324,1237651823246639324;1237651823246639293;1237651823246573749,False,False,1,0.174627739073959
521,4,21,True,13,2.982657999999997,0,1237662636367478910;1237662636367478914;1237662636367478869,1237662636367478910;1237662636367478869;1237662636367478914,False,False,0,0.12254611033954532
526,4,21,True,15,2.921140000000001,0,1237665023838060740;1237665023838060759;1237665023837995164,1237665023838060759;1237665023837995164;1237665023838060740,False,False,1,0.13855731511373515
555,4,20,True,9,2.762027,0,1237662267536179598;1237662267536244747;1237655744019234975,1237655744019234975;1237662267536244747;1237662267536179598,False,False,4,0.7623191064861352
567,4,20,True,12,2.7799690000000012,0,1237658310794412098;1237655106768207962;1237658310794477714,1237658310794412098;1237655106768207962;1237658310794477714,False,False,2,0.09234493399374077
568,4,20,True,8,2.779845999999999,0,1237667782815842653;1237670449986535607;1237667735026729213,1237667735026729213;1237670449986535607;1237667782815842653,False,False,6,0.7347018400040461
574,4,20,True,9,2.824217000000001,0,1237662530070446243;1237662530070315251;1237662637442269203,1237662530070315251;1237662637442269203;1237662530070446243,False,False,5,0.7165867187608796
576,4,20,True,13,2.394751000000003,0,1237654879668404386;1237654879668338981;1237654879668404260,1237654879668404260;1237654879668338981;1237654879668404386,False,False,2,0.12401488668215954
578,4,20,True,9,2.6643550000000005,0,1237659119877554253;1237659119877554442;1237659119877554191,1237659119877554442;1237659119877554191;1237659119877554253,False,False,2,0.09970969235780558
581,4,20,True,8,2.894327999999998,0,1237667323787214944;1237667323787215123;1237667323787149512,1237667323787214944;1237667323787215123;1237667323787149512,False,False,1,0.24258907061511525
583,4,20,True,16,2.2206449999999975,0,1237667783387185208;1237667783387185212;1237667783387185223,1237667783387185208;1237667783387185212;1237667783387185223,False,False,0,0.050680494289723654
587,4,20,True,9,2.222256999999999,0,1237651755098767633;1237651755098833051;1237651821097779258,1237651821097779258;1237651755098833051;1237651755098767633,False,False,2,0.2825865000886276
590,4,20,True,7,2.084160999999998,0,1237667324334637189;1237667444048724176;1237667444048789811,1237667324334637189;1237667444048724176;1237667444048789811,False,False,7,0.8508868856949761
609,4,19,True,8,2.8227120000000028,0,1237653614794244234;1237653614794309776;1237653614794178781,1237653614794309776;1237653614794178781;1237653614794244234,False,False,2,0.6127665367337958
623,4,19,True,5,2.779247999999999,0,1237668365313376588;1237668272450503042;1237668272987308094,1237668272987308094;1237668272450503042;1237668365313376588,False,False,8,0.8795006414277218
624,4,19,True,9,2.4107850000000006,0,1237667910587056281;1237667910587056318;1237667910587056452,1237667910587056318;1237667910587056452;1237667910587056281,False,False,3,0.4425772766532816
626,4,19,True,15,2.8002719999999997,0,1237662238021714395;1237662238021714380;1237662238021714001,1237662238021714395;1237662238021714001;1237662238021714380,False,False,0,0.09411960306315592
629,4,19,True,5,2.961524999999998,0,1237662225132748827;1237662225132683436;1237664668973990023,1237662225132683436;1237662225132748827;1237664668973990023,False,False,7,0.6823420989688973
631,4,19,True,8,2.5930159999999987,0,1237658612519272647;1237658612519206931;1237658612519141592,1237658612519141592;1237658612519206931;1237658612519272647,False,False,5,0.4775528551823349
634,4,19,True,8,2.971301999999998,0,1237671932820258894;1237671932820193442;1237658493883580478,1237658493883580478;1237671932820258894;1237671932820193442,False,False,3,0.34159032089638064
637,4,19,True,10,2.675690000000003,0,1237667735041474588;1237667735041474586;1237667735041474590,1237667735041474586;1237667735041474588;1237667735041474590,False,False,0,0.09609110279187272
640,4,19,True,11,2.476914999999998,0,1237667446192537681;1237667910055886957;1237667446192537633,1237667446192537633;1237667910055886957;1237667446192537681,False,False,2,0.2430838136708129
641,4,19,True,10,2.967324999999999,0,1237662236393406478;1237662236393406671;1237662236393406483,1237662236393406478;1237662236393406483;1237662236393406671,False,False,2,0.20325078115998618
642,4,19,True,13,2.3243340000000003,0,1237662662678151239;1237662662678151198;1237662224623141115,1237662662678151198;1237662662678151239;1237662224623141115,False,False,0,0.22754771219457748
643,4,19,True,6,2.0887710000000013,0,1237657874868535396;1237658205573873789;1237657874868535323,1237658205573873789;1237657874868535323;1237657874868535396,False,False,3,0.562869906756827
689,4,18,True,6,2.3609620000000007,0,1237648702977409215;1237648702977409073;1237655495981990086,1237655495981990086;1237648702977409215;1237648702977409073,False,False,3,1.3365053271963134
691,4,18,True,9,2.9499630000000003,0,1237657873254907919;1237657873254908052;1237657873254842442,1237657873254908052;1237657873254907919;1237657873254842442,False,False,3,0.4560085383916537
693,4,18,True,11,2.8429059999999993,0,1237661137958666322;1237661383311098033;1237661383311032451,1237661137958666322;1237661383311098033;1237661383311032451,False,False,0,0.5265396590615126
697,4,18,True,8,2.8020120000000013,0,1237665227848744967;1237665227848745076;1237665330395349055,1237665330395349055;1237665227848745076;1237665227848744967,False,False,5,1.4148685638297742
699,4,18,True,8,2.7705219999999997,0,1237668670253170836;1237651249881939975;1237668670253170717,1237668670253170717;1237651249881939975;1237668670253170836,False,False,2,0.2257279420506615
704,4,18,True,8,2.478313,0,1237671931745992750;1237671931745992749;1237671931745927249,1237671931745992749;1237671931745992750;1237671931745927249,False,False,3,0.46815637836354185
705,4,18,True,12,2.651275000000002,0,1237668310555033802;1237668310555033870;1237668310554968131,1237668310554968131;1237668310555033802;1237668310555033870,False,False,1,0.27147861717604727
708,4,18,True,10,1.6793440000000004,0,1237664338253119520;1237664819285393504;1237664338253119518,1237664819285393504;1237664338253119518;1237664338253119520,False,False,0,0.09828671808855516
711,4,18,True,11,2.9731950000000005,0,1237659133289693297;1237659133289693298;1237659161199771728,1237659133289693297;1237659161199771728;1237659133289693298,False,False,1,0.21696269229387433
712,4,18,True,9,2.471962999999999,0,1237668367999172836;1237665565545202013;1237665566082072859,1237668367999172836;1237665565545202013;1237665566082072859,False,False,3,0.3190182241940933
713,4,18,True,9,2.2944190000000013,0,1237662642270896477;1237662642270896472;1237662642270896262,1237662642270896477;1237662642270896472;1237662642270896262,False,False,5,0.6886938702783141
714,4,18,True,9,1.6688909999999986,0,1237654030863892655;1237654030863892624;1237654030863826964,1237654030863826964;1237654030863892655;1237654030863892624,False,False,2,0.5185406717677328
715,4,18,True,8,2.987713999999997,0,1237667211048583184;1237667211048583275;1237667211048583252,1237667211048583184;1237667211048583252;1237667211048583275,False,False,2,0.5190296446259399
716,4,18,True,10,2.9239479999999993,0,1237663917339771108;1237663917339836556;1237663917339836570,1237663917339771108;1237663917339836570;1237663917339836556,False,False,0,0.11013602093251507
717,4,18,True,10,2.7537529999999997,0,1237667486455300163;1237667486455300164;1237667486455300339,1237667486455300339;1237667486455300163;1237667486455300164,False,False,1,0.08397687301865742
718,4,18,True,10,2.994181000000001,0,1237651496830501304;1237651496830501270;1237651496830501214,1237651496830501270;1237651496830501214;1237651496830501304,False,False,5,0.5079645997835751
722,4,18,True,10,2.9861770000000014,0,1237663918414758364;1237663918414823576;1237663918414758193,1237663918414758193;1237663918414823576;1237663918414758364,False,False,1,0.2583424273924164
724,4,18,True,5,2.9734930000000013,0,1237665329314398323;1237665225693921343;1237665328777592916,1237665225693921343;1237665328777592916;1237665329314398323,False,False,8,0.7695122577416527
725,4,18,True,8,2.7693449999999977,0,1237664814988263474;1237664814988263447;1237664814988263512,1237664814988263512;1237664814988263474;1237664814988263447,False,False,2,0.4509818939696739
726,4,18,True,8,1.854095000000001,0,1237654601571106889;1237654601571041490;1237654601571041343,1237654601571041343;1237654601571106889;1237654601571041490,False,False,1,0.18878272919320827
727,4,18,True,12,2.233172999999997,0,1237662264319279389;1237662264319279213;1237662264319279400,1237662264319279213;1237662264319279400;1237662264319279389,False,False,0,0.1265113243715148
774,4,17,True,8,2.776377,0,1237674649384124576;1237648720686153850;1237648720149217569,1237648720686153850;1237648720149217569;1237674649384124576,False,False,3,0.6947599149171158
780,4,17,True,9,2.5474169999999994,0,1237667210504896684;1237667210504897126;1237667210504896599,1237667210504896599;1237667210504896684;1237667210504897126,False,False,3,0.25972502001514464
784,4,17,True,11,2.097294999999999,0,1237665329323376833;1237665329323311234;1237665329323311205,1237665329323376833;1237665329323311205;1237665329323311234,False,False,2,0.4054138690182061
786,4,17,True,9,2.4422880000000013,0,1237667781239636222;1237667781239701680;1237667733987524662,1237667733987524662;1237667781239701680;1237667781239636222,False,False,4,0.5590565431428551
788,4,17,True,10,2.8928080000000023,0,1237667254008807579;1237667211596136520;1237667254008873043,1237667254008873043;1237667254008807579;1237667211596136520,False,False,4,0.4274950760702865
789,4,17,True,9,2.0347849999999994,0,1237662263783522502;1237662263783522538;1237662237482942641,1237662263783522502;1237662237482942641;1237662263783522538,False,False,4,0.31957286736799073
790,4,17,True,9,1.9085789999999996,0,1237660670888902772;1237660670888902789;1237661065489612923,1237661065489612923;1237660670888902789;1237660670888902772,False,False,2,0.3183532630959274
793,4,17,True,7,2.6737699999999975,0,1237662662681559448;1237662225163420013;1237662662681624832,1237662225163420013;1237662662681624832;1237662662681559448,False,False,1,0.3476677300557709
795,4,17,True,10,2.9650940000000006,0,1237655501884293573;1237655501884358970;1237655474505580845,1237655474505580845;1237655501884293573;1237655501884358970,False,False,2,0.42452803973777264
796,4,17,True,10,2.720476999999999,0,1237670965383790750;1237670965383790831;1237670965383921837,1237670965383790750;1237670965383790831;1237670965383921837,False,False,1,0.40810900677701945
797,4,17,True,8,2.7447359999999996,0,1237668586504782055;1237668586504781975;1237668586504847567,1237668586504781975;1237668586504782055;1237668586504847567,False,False,3,0.346657223621615
798,4,17,True,4,2.7822309999999995,0,1237662193461166177;1237662193461231736;1237662193998102638,1237662193998102638;1237662193461231736;1237662193461166177,False,False,1,0.7351722949730952
801,4,17,True,6,1.6349780000000003,0,1237665024911998985;1237665024911999138;1237665024911933591,1237665024911998985;1237665024911999138;1237665024911933591,False,False,1,0.25754694307473347
802,4,17,True,5,2.9616100000000003,0,1237667550347460634;1237667911661191278;1237667550347526220,1237667550347460634;1237667550347526220;1237667911661191278,False,False,6,0.6613701018427616
803,4,17,True,12,2.5494210000000024,0,1237655742409801806;1237655742409736258;1237655742409736462,1237655742409736258;1237655742409801806;1237655742409736462,False,False,1,0.678653934673628
804,4,17,True,8,2.464692999999997,0,1237658425165742187;1237658491735048241;1237658491734982745,1237658491734982745;1237658425165742187;1237658491735048241,False,False,2,0.572307647845852
805,4,17,True,13,2.6273809999999997,0,1237651822173552811;1237651822173552809;1237651822173487316,1237651822173552809;1237651822173487316;1237651822173552811,False,False,0,0.22180474525274452
841,4,16,True,7,2.9687250000000027,0,1237667782285787299;1237667735033741365;1237667735033741333,1237667735033741365;1237667782285787299;1237667735033741333,False,False,4,1.1233133427112705
844,4,16,True,10,2.973828000000001,0,1237667550342086697;1237667550342086875;1237667550342086930,1237667550342086930;1237667550342086875;1237667550342086697,False,False,0,0.15332885864267265
847,4,16,True,5,2.752955,0,1237651737930694670;1237654880211173600;1237651737930498465,1237651737930694670;1237654880211173600;1237651737930498465,False,False,9,0.9059729772863356
859,4,16,True,5,2.8658919999999988,0,1237667735577886985;1237667735577886962;1237667735577821313,1237667735577821313;1237667735577886985;1237667735577886962,False,False,6,0.5735050135691004
